LON	LAT	NUMBER	STREET	UNIT	CITY	DISTRICT	REGION	POSTCODE	ID	HASH
-110.6665778	50.0608761	27	HORNER CRT NE					T1C1M1		eb7bb41884a1f9a5
-110.6669635	50.0611365	44	HORNER CRT NE					T1C1M1		73840dcf96ee0e8e
-110.6665592	50.061375	28	HORNER CRT NE					T1C1M1		baeeca3e8f9ec5ab
-110.6671148	50.0617875	911	22 ST NE					T1C1L8		1ff3537ca62f9ca9
-110.6669856	50.061792	913	22 ST NE					T1C1L8		3458bc2bf87b57c0
-110.6668311	50.0621584	932	22 ST NE					T1C1L7		73922a93cace492f
-110.6666031	50.0621627	954	22 ST NE					T1C1L7		dbdda150aea67758
-110.6910023	50.0508951	120	MITCHELL CRES NW					T1A6V4		41168ac16048499e
-110.6912319	50.0509098	132	MITCHELL CRES NW					T1A6V4		4b31ceae922c7da8
-110.6911412	50.0514025	160	MITCHELL CRES NW					T1A6V4		aa6d0c8ed8c3a5f3
-110.6911173	50.0517193	170	MITCHELL CRES NW					T1A6V4		7f7d48c383492c99
-110.6903592	50.0522525	230	MITCHELL CRES NW					T1A6V4		95311e78a27260f9
-110.6891015	50.0522562	278	MITCHELL CRES NW					T1A6V4		27172ff5fea330c2
-110.6888938	50.0522345	286	MITCHELL CRES NW					T1A6V4		ba29ec338f3fe204
-110.6902969	50.0517383	48	PARK CRES NW					T1A6V8		c3c2adada2ea142d
-110.6886012	50.0518183	98	PARK CRES NW					T1A6V8		6f0276cc5daa64f7
-110.6888528	50.0518119	90	PARK CRES NW					T1A6V8		75616e88798eb6e8
-110.6879352	50.0516334	45	MCINTOSH AVE NW					T1A6V1		88bf1b442024d461
-110.7129679	50.0414229	28	RED DEER DR SW					T1A4A4		14bef86373814a13
-110.7107288	50.0400956	52	RED DEER DR SW					T1A4A4		b0f1a8bac2db95c8
-110.7100058	50.039695	59	RED DEER DR SW					T1A7J6		12f69381353c555b
-110.7099517	50.0398657	57	RED DEER DR SW					T1A7J6		b7ef4b2a79f5ca53
-110.7100382	50.0401964	53	RED DEER DR SW					T1A7J6		a6092331a5e44a68
-110.7109161	50.0413153	14	HARRIS ST SW					T1A4A1		8af6fb5845757a0e
-110.7072215	50.0407705	40	HARRIS ST SW					T1A4A1		acab5f8d1bb622a7
-110.7064091	50.0405178	45	HARRIS ST SW					T1A5N4		37111571cf1bc70c
-110.7061466	50.0400499	3	FINLAY CRT SW					T1A7M7		b131bd05fb4d0876
-110.7051533	50.0404576	12	FINLAY CRT SW					T1A7M7		0b2d48f49e379215
-110.706162	50.040426	20	FINLAY CRT SW					T1A7M7		1dc523671da5732d
-110.7141893	50.0413348	2	GREENWOOD CRT SW					T1A7X7		608025459e666f7c
-110.7145984	50.0409712	13	GREENWOOD CRT SW					T1A7X7		9294bbb64801e472
-110.7135041	50.0405241	25	GREENWOOD CRT SW					T1A7X7		ca326c9c14a69c11
-110.7130233	50.0410356	90	GREENWOOD CRT SW					T1A7X7		2712cc5fea706135
-110.7092914	50.0408099	24	NOBLE CRT SW					T1A4A3		33473142a9539b8f
-110.7095919	50.0408562	26	NOBLE CRT SW					T1A4A3		829dacd29dbeaf71
-110.6989279	50.0395307	528	1 ST SW					T1A3Z4		37138d28161a4a3c
-110.7029295	50.0389163	701	1 ST SW					T1A3Z5		3b2831ce0c50a8e9
-110.7034118	50.0388883	733	1 ST SW	6				T1A3Z5		cb100de09c1b2010
-110.7056147	50.038906	861	1 ST SW	2				T1A3Z5		d751c84a6421373f
-110.705696	50.0389062	861	1 ST SW	5				T1A3Z5		0520785dad5a22f5
-110.7056892	50.0388477	861	1 ST SW	6				T1A3Z5		34313f7c5edd9bc9
-110.7036937	50.039402	754	1 ST SW					T1A3Z6		af541f121bedf4b3
-110.7063372	50.0394211	890	1 ST SW					T1A3Z7		a3c9b58308f499bc
-110.7047789	50.0383548	21	VALLEYVIEW DR SW					T1A7K5		b9e8e4d3a47d4616
-110.7054183	50.0383358	25	VALLEYVIEW DR SW					T1A7K5		a8c91e23cc5c093f
-110.707704	50.0383004	41	VALLEYVIEW DR SW					T1A7K5		9b94c85d18937474
-110.7094878	50.0375624	56	VALLEYVIEW DR SW					T1A8E4		204bbd1d12e548f4
-110.7030593	50.0373005	634	PROSPECT DR SW					T1A4C1		c898dc9ecf7cf514
-110.703379	50.0372911	638	PROSPECT DR SW					T1A4C1		eeefd413d3cb1e7b
-110.7034396	50.0378368	17	CHINOOK DR SW					T1A4B4		b706025c9da7bdfd
-110.7039991	50.0378073	21	CHINOOK DR SW					T1A4B4		d04cf3fc11a29778
-110.7054402	50.0373683	33	CHINOOK DR SW					T1A4B4		1449431159417d7c
-110.7050298	50.036951	664	PROSPECT DR SW					T1A4C1		471ef16982c445c8
-110.7052928	50.0379444	26	CHINOOK DR SW					T1A4B3		1f0fab896cb71d0c
-110.7055971	50.0378525	28	CHINOOK DR SW					T1A4B3		268b72304e55ca0b
-110.7067102	50.0361466	48	CHINOOK DR SW					T1A7M6		a1e6b1cda70c7bb3
-110.7062063	50.037535	2	CHINOOK CRT SW					T1A4B5		c5005af532020fd3
-110.7070197	50.0378149	8	CHINOOK CRT SW					T1A4B5		ff5a592fdcc0b02c
-110.707568	50.0370031	20	CHINOOK CRT SW					T1A4B5		3e4e570585e3781c
-110.7016616	50.0384704	4	CHINOOK DR SW					T1A4B3		7f81e3fefa04fb7c
-110.7020624	50.0382759	6	CHINOOK DR SW					T1A4B3		e2aafff179fff287
-110.6877473	50.0387221	24	1 ST SW					T1A3Y8		c6d6531febead1fc
-110.6884984	50.0387344	52	1 ST SW					T1A3Y8		33a68dfeee447bfd
-110.6888344	50.0386838	62	1 ST SW					T1A3Y8		ecbeb96734ff656c
-110.68909	50.0387051	78	1 ST SW					T1A3Y8		8.14596E+15
-110.689841	50.0387277	112	1 ST SW					T1A3Y9		67cc98fae1badd03
-110.6911198	50.0387105	162	1 ST SW					T1A3Y9		e0a5759af8b99106
-110.6913273	50.0387522	170	1 ST SW					T1A3Y9		b41c1c2cb457a234
-110.6915511	50.0387425	176	1 ST SW					T1A3Y9		f9e0164fdf3223bf
-110.6922225	50.0387134	202	1 ST SW					T1A3Z2		d0bfba7d732298b8
-110.690483	50.0383176	137	1 ST SW					T1A3Z1		32dcb7f01087d91e
-110.6911061	50.0383502	157	1 ST SW					T1A3Z1		027a5892e50a912c
-110.6876259	50.0377233	20	2 ST SW	1				T1A4A6		27e498709760e12d
-110.6877058	50.0377235	20	2 ST SW	3				T1A4A6		001b76f64c94f5f2
-110.6877053	50.0378059	20	2 ST SW	5				T1A4A6		7fb7e876fe1fac13
-110.6882816	50.0376633	44	2 ST SW					T1A4A6		5d1fe1fbb0ea5d4f
-110.6891288	50.037645	78	2 ST SW					T1A4A6		81582e676d35f1ca
-110.6909186	50.0376703	154	2 ST SW					T1A4A8		ffb3a8b55d6b859b
-110.69233	50.0376954	218	2 ST SW					T1A4A9		f92086d17050b532
-110.6925768	50.0376816	222	2 ST SW					T1A4A9		54e25b6330bc6ef2
-110.6936606	50.0377904	246	2 ST SW					T1A4A9		3f8f280db32ccf21
-110.6938925	50.0377766	258	2 ST SW					T1A4A9		b62d2252323c00b1
-110.6955144	50.0379205	352	2 ST SW					T1A4A9		ff8580b365b3cf45
-110.6959254	50.0379746	362	2 ST SW					T1A4A9		47ed4a3bb9c10dc0
-110.6878686	50.0372711	29	2 ST SW					T1A4A7		23eb18aa12bd17a8
-110.6921309	50.0371929	209	2 ST SW					T1A4B1		45e9303e27902fe2
-110.6930971	50.0372653	239	2 ST SW					T1A4B1		ebabdd07d100d693
-110.6908467	50.0368282	225	2 AVE SW							80945883f3363426
-110.6825073	50.0575407	1810	2 AVE NE					T1C1C4		3435848c7b06bfa4
-110.6816714	50.0575531	230	18 ST NE					T1C1E9		c9c2b5d13944c0e6
-110.6810207	50.0571404	299	18 ST NE					T1C1A8		13bccf8a18eedb26
-110.6844588	50.0577123	19	HUTCHINGS CRT NE					T1C1G3		470c978518885266
-110.6847968	50.0571507	51	HUTCHINGS CRT NE					T1C1G3		8f5675bfc792ac3f
-110.6851646	50.0578365	12	HUTCHINGS CRT NE					T1C1G3		b5ebe6a1eac4118e
-110.685159	50.0575381	28	HUTCHINGS CRT NE					T1C1G3		a9c63120dd1e6f68
-110.68376	50.057686	22	HECKBERT CRT NE					T1C1E8		2a8ee8403cf59246
-110.6856212	50.0583073	102	19 ST NE	2				T1C1B1		e5c20ddd078a642d
-110.6849446	50.0583691	122	19 ST NE					T1C1B1		430c5c84fc0da3a2
-110.6820193	50.0583709	200	19 ST NE					T1C1B1		7da8911c0a1ca67d
-110.6814186	50.0584426	210	19 ST NE	1				T1C1B1		b79f0f7803d2ab33
-110.6816953	50.0579542	207	19 ST NE					T1C1B2		47b6d4aea24a17cf
-110.6810192	50.0579475	225	19 ST NE					T1C1B2		28abf7ac2dc3f1e9
-110.6799374	50.0583799	314	19 ST NE					T1C1B3		a0d248301926562a
-110.6793219	50.0583879	332	19 ST NE					T1C1B3		f7d985713f142cb9
-110.6791015	50.0583873	338	19 ST NE					T1C1B3		b843ddcff3584988
-110.6785117	50.0579552	351	19 ST NE					T1C1B2		8104a31fff6f4eb6
-110.6775858	50.0583684	410	19 ST NE					T1C1B3		50590e8ceca7e6be
-110.6768744	50.0579507	427	19 ST NE					T1C1G2		46c4fdaf7d89171b
-110.6757422	50.0579622	457	19 ST NE					T1C1G2		f917ca339d979416
-110.6755572	50.058353	464	19 ST NE					T1C1B3		b826ff91ce201055
-110.6752152	50.0583667	476	19 ST NE					T1C1B3		15a416cb85cf11cc
-110.6745009	50.0583745	514	19 ST NE					T1C1G7		ac940ecc27b4eddf
-110.6738846	50.0579472	541	19 ST NE					T1C1G6		feadb0ae943ca7a8
-110.6736414	50.0579514	547	19 ST NE					T1C1G6		6c4b8738de13ed74
-110.6730991	50.0583804	550	19 ST NE					T1C1G7		15d838779907a84e
-110.6725406	50.0578163	587	19 ST NE					T1C1G6		fa445fe2223988fc
-110.6795858	50.0575473	340	18 ST NE					T1C1E9		567fa4810386265d
-110.6791023	50.0571302	345	18 ST NE					T1C1A7		35c7840818130f9c
-110.6789702	50.0575652	362	18 ST NE					T1C1E9		e53de85f2c50077b
-110.6783652	50.0571477	363	18 ST NE					T1C1A7		6c7f955d36f21fa8
-110.6785448	50.0575493	378	18 ST NE					T1C1E9		59f52f5f4ff3be9b
-110.6776511	50.0571311	381	18 ST NE					T1C1A7		41548a2965d4582c
-110.6762123	50.0575428	458	18 ST NE					T1C1G1		13b3018e24b0d3bc
-110.6751437	50.0571387	449	18 ST NE					T1C1A6		cd87fa0a27da1851
-110.6749311	50.0571235	451	18 ST NE					T1C1A6		da7345911feeafbd
-110.6747334	50.0571474	463	18 ST NE					T1C1A6		db49c72c68684181
-110.6753308	50.0575551	480	18 ST NE					T1C1G1		dca46f4a0d2b357f
-110.6748674	50.057544	488	18 ST NE					T1C1G1		11b7c9a8336f8a36
-110.6743357	50.0575278	494	18 ST NE					T1C1G1		58e4cdb5ca550832
-110.6736898	50.0575309	510	18 ST NE					T1C1G5		d75f7cc8a4408b42
-110.6732796	50.0575297	532	18 ST NE					T1C1G5		83758e6be9b6700f
-110.6730364	50.0575291	546	18 ST NE					T1C1G5		320615c39d73cd62
-110.6742016	50.0571263	487	18 ST NE					T1C1A6		cbc49427da5ef075
-110.6732595	50.0571237	525	18 ST NE					T1C1G4		2f598ec72dc0a912
-110.6722024	50.0572675	577	18 ST NE					T1C1G4		86d515d5a45f76e4
-110.6721104	50.0573944	581	18 ST NE					T1C1G4		a133c792811b53f7
-110.6782689	50.0579105	1824	4 AVE NE					T1C1J9		303f4336d4495e35
-110.6862965	50.0532023	21	12 ST NE					T1A5T5		fd7e0fc743aff2c5
-110.6858711	50.0531914	37	12 ST NE					T1A5T5		6bf530c5da67891e
-110.6850054	50.0531303	67	12 ST NE					T1A5T5		e36422480637474b
-110.6848075	50.0531885	1120	1 AVE NE					T1A5Z6		d08b8f14fba9c4b8
-110.6773625	50.0531388	365	12 ST NE					T1A5T8		4578c183ecee5dc4
-110.6748371	50.0535915	494	12 ST NE					T1A5V2		096ff39acfd98377
-110.672794	50.0534977	628	12 ST NE					T1A5V2		dc00555bcecb2cfe
-110.674316	50.0531303	523	12 ST NE					T1A5V3		2a09236f532a8f78
-110.6738756	50.0530899	567	12 ST NE					T1A5V3		24651d813d3434b4
-110.6734501	50.0530887	595	12 ST NE					T1A5V3		64d26c9059b57fc3
-110.673192	50.0530586	601	12 ST NE					T1A5V3		504964a6d012e866
-110.6725547	50.0529394	677	12 ST NE					T1A5V3		7babaf6177916074
-110.6765952	50.0531268	1198	4 AVE NE					T1A6B7		6f68174359a8e4b8
-110.6759169	50.0545728	1399	4 AVE NE					T1A6C1		8343fcdcced8db86
-110.6759602	50.0549154	1401	4 AVE NE					T1A6C2		45602a03ffaed0f4
-110.6817531	50.0543835	1303	2 AVE NE					T1A6A7		72e2bd14ec396ae6
-110.6817484	50.0550977	1399	2 AVE NE					T1A6A7		6060862d08389af0
-110.6802374	50.0549566	314	14 ST NE					T1A5V8		9ed7a13e404e2043
-110.6792496	50.0549734	334	14 ST NE					T1A5V8		ec2221fdaf441ee0
-110.6789458	50.0549628	340	14 ST NE					T1A5V8		b3cde1a64134586e
-110.678019	50.0549407	360	14 ST NE					T1A5V8		468a011cb55fba86
-110.6777909	50.0549596	364	14 ST NE					T1A5V8		ac1e3863740364c4
-110.6773047	50.0549583	374	14 ST NE					T1A5V8		10ddd608a0dae661
-110.677092	50.0549479	380	14 ST NE					T1A5V8		c13f0c44476fa4ca
-110.6768487	50.0549765	386	14 ST NE					T1A5V8		d7c3cb4a1e6bf91b
-110.6793443	50.0544356	331	14 ST NE					T1A5V7		3c1a9fe802cfda0b
-110.6784173	50.0544624	355	14 ST NE					T1A5V7		26532e253c61f0cc
-110.677495	50.053775	1251	3A AVE NE					T1A6B2		39b46cc791073cc4
-110.6800002	50.0540559	312	13 ST NE					T1A5V4		8210adcaa714dde7
-110.6797421	50.0540356	318	13 ST NE					T1A5V4		8f51ae4431a2b768
-110.6792556	50.0540636	330	13 ST NE					T1A5V4		42e62f27242fbf3b
-110.6752967	50.0541602	1302	5 AVE NE					T1A6C4		2f8cc0ff9353d717
-110.6753699	50.0545713	1398	5 AVE NE					T1A6C4		e77fe8dea9e0d8a0
-110.6745915	50.0550876	1453	5 AVE NE					T1A6C5		f72ba1295138b3e0
-110.6753038	50.0553636	1460	5 AVE NE					T1A6C6		e17772e6ae3e922e
-110.6743881	50.055948	530	16 ST NE					T1A5W9		4d27c9752e4fe955
-110.6745732	50.0555474	501	16 ST NE					T1A5X1		56ea8dfb977e4ae6
-110.6734171	50.0555168	561	16 ST NE					T1A5X1		92b2f212ce7292ac
-110.6732232	50.0555163	573	16 ST NE					T1A5X1		2c05e5a33c6b9028
-110.6730509	50.0555158	581	16 ST NE					T1A5X1		6e8ea686d446a622
-110.6718449	50.0554916	655	16 ST NE					T1A5X2		d77dc8fa08e24988
-110.6732097	50.0559253	578	16 ST NE					T1A5W9		377966f34b085ab4
-110.6729728	50.0559246	588	16 ST NE					T1A5W9		7f4a5834f4ee819f
-110.6727682	50.0559171	598	16 ST NE					T1A5W9		af512a39fdfe4da4
-110.6725314	50.0559026	602	16 ST NE					T1A5W9		21fd1e33ab2fc5c2
-110.6723159	50.0559159	622	16 ST NE					T1A5W9		291c043880c7347b
-110.6720789	50.0559221	644	16 ST NE					T1A5W9		d21948e6b9f8daa7
-110.666913	50.0554082	956	16 ST NE					T1A5X5		a53df05d6b5d63e2
-110.6672184	50.0548405	957	16A ST NE					T1A5W8		cc19f00411ed9287
-110.6737977	50.0549771	548	15 ST NE					T1A5W6		28c7982f1ce303b4
-110.6688907	50.0544085	866	15 ST NE					T1A5W7		0d4297ec79ed67bc
-110.6686322	50.0544078	888	15 ST NE					T1A5W7		d49ddd6fa68344df
-110.6721828	50.0548962	1501	6 AVE NE					T1A6C8		f8224d896ddd8d6b
-110.6740948	50.0540349	537	14 ST NE					T1A5W1		e600bc6a1b963b87
-110.673847	50.0540481	549	14 ST NE					T1A5W1		1a7946888885e14d
-110.673384	50.0540329	573	14 ST NE					T1A5W1		98a5f3789f3b37ee
-110.6731149	50.0540114	585	14 ST NE					T1A5W1		39f52e9217e3e04b
-110.672359	50.0543212	602	14 ST NE					T1A5W3		b5baa5caf89207cc
-110.6724262	50.053947	625	14 ST NE					T1A5W1		fff4eb41ce49b1a2
-110.670705	50.0536579	799	14 ST NE					T1A5W4		474de0b1fe07eb3b
-110.6707842	50.0546843	1493	7 AVE NE					T1A6E3		0dc11e6dafec9f4d
-110.6715825	50.0544785	1444	7 AVE NE					T1A6E4		7bb75069fa685da0
-110.6720854	50.0533775	1202	7 AVE NE					T1A6E2		416cd7178ae6ede2
-110.6709778	50.0531317	1302	8 AVE NE					T1A6E5		ccc6f0eb1172c204
-110.670771	50.0534639	1366	8 AVE NE					T1A6E5		aef423404c544fb4
-110.6704219	50.0541147	1454	8 AVE NE					T1A6E6		1669a1abfeb24e3c
-110.6703347	50.054267	1496	8 AVE NE					T1A6E6		401137b43ca7871b
-110.6697228	50.0555688	1615	8 AVE NE					T1A6E7		5c632b054d1c1971
-110.6697526	50.0559225	1633	8 AVE NE					T1A6E7		bae75af289c09c17
-110.6691268	50.0529531	886	13 ST NE					T1A5V5		7fc11f41cc0c2c62
-110.6685173	50.0538943	1445	9 AVE NE					T1A6E9		31427bff5ffdccac
-110.6682019	50.0559042	1640	9 AVE NE					T1A6G2		41326d61efdf0699
-110.6685701	50.0532088	1340	10 AVE NE					T1A6G3		4c8427a5f59cd291
-110.6682336	50.0535039	1412	10 AVE NE					T1A6G3		f42d15c874acb810
-110.6678867	50.0537856	1472	10 AVE NE					T1A6G3		56ea04452f384ee6
-110.6667194	50.054812	1588	10 AVE NE					T1A6G3		7b8f520773539178
-110.66787	50.0531731	1395	10 AVE NE					T1A6G4		7d707b128ba0b2c6
-110.6676809	50.0533206	1417	10 AVE NE					T1A6G4		c1b760724e722f3f
-110.6667557	50.0540987	1515	10 AVE NE					T1A6G4		aeec306965eccf27
-110.6666085	50.0542127	1527	10 AVE NE					T1A6G4		5e4629986a333ff3
-110.6664718	50.0543334	1549	10 AVE NE					T1A6G4		2b535093c6c8b437
-110.6658886	50.0555431	1614	10 AVE NE					T1A6G5		ab4d593b7f33e5d5
-110.6653007	50.0558981	1637	10 AVE NE					T1A6G6		21a1aad5371c0f42
-110.6648235	50.0553718	1106	16 ST NE					T1A5X6		16f79042b14c8053
-110.6664175	50.0531151	1479	11 AVE NE					T1A6G7		c254d33cbceaeee4
-110.6655234	50.0539336	1539	11 AVE NE					T1A6G7		8ff5dc2005d37c8c
-110.6653238	50.0540811	1541	11 AVE NE					T1A6G7		3f311efdab782f08
-110.6649853	50.0546522	1577	11 AVE NE					T1A6G7		be43a4456d1d392f
-110.6675901	50.0528425	1340	11 AVE NE					T1A6G8		92fa127ba7b726e8
-110.666055	50.0541505	1538	11 AVE NE					T1A6G8		8678ebf60e06dada
-110.6659181	50.0542914	1540	11 AVE NE					T1A6G8		2e9103544d2a8b04
-110.665324	50.0525399	1218	PARKVIEW DR NE					T1C1N9		dcaecb9c6b356c6a
-110.664418	50.0535536	1248	PARKVIEW DR NE					T1C1N9		a335cfc1ced6e2fa
-110.6677478	50.052705	1098	13 ST NE					T1A5V6		bd87d13e2921f938
-110.6698445	50.050268	510	5 ST NE					T1A5N9		678a4ca5909feda0
-110.6686883	50.0512136	566	5 ST NE					T1A5N9		b5fcaa28bf7986fc
-110.672921	50.0497551	462	6 ST NE					T1A5P1		186de9e9bfb4cdec
-110.6726487	50.0498351	474	6 ST NE					T1A5P1		22d6965bc84197c3
-110.6717047	50.0503237	502	6 ST NE					T1A5P3		3eaf9ba2551e0e73
-110.6715052	50.0504511	510	6 ST NE					T1A5P3		5c453e1ec94fb847
-110.6713163	50.0505649	518	6 ST NE					T1A5P3		7e18e9e1b8510798
-110.6709798	50.0508534	534	6 ST NE					T1A5P3		96e4d836ab272cf6
-110.6708012	50.0510009	542	6 ST NE					T1A5P3		765a85a6502f7a84
-110.6703578	50.051639	574	6 ST NE					T1A5P3		9f0863aab291eedc
-110.6701988	50.0519683	588	6 ST NE					T1A5P3		aa7368d0941f9e0b
-110.6706174	50.0503543	509	6 ST NE					T1A5P2		428206fe16fa9ba3
-110.6703228	50.0506361	525	6 ST NE					T1A5P2		72083dd610e41915
-110.6694907	50.051576	579	6 ST NE					T1A5P2		6962e0f1bfd002e2
-110.6865209	50.0526999	12	11 ST NE					T1A5S8		0d47c6ce5d4211cf
-110.6856953	50.0526842	46	11 ST NE					T1A5S8		32a9e28c501d23f4
-110.6840959	50.0527001	112	11 ST NE					T1A5T1		de2a3e78c6a47635
-110.6832598	50.0526776	144	11 ST NE					T1A5T1		7163f4d57d3fdb88
-110.6830403	50.0526838	150	11 ST NE					T1A5T1		c8270a91f16d4afc
-110.6828312	50.0526832	160	11 ST NE					T1A5T1		b5dbb76f7c3821ff
-110.6816395	50.0527069	212	11 ST NE					T1A5T2		726601ac77a28e94
-110.6814096	50.0526995	220	11 ST NE					T1A5T2		6609c124dc67c5bd
-110.6809495	50.0527252	242	11 ST NE					T1A5T2		123a8adce0362513
-110.6798102	50.0527153	294	11 ST NE					T1A5T2		9f2a3d9c30c92b6b
-110.6787858	50.0527192	318	11 ST NE					T1A5T2		1c3525cad88aaa00
-110.6783154	50.0527314	334	11 ST NE					T1A5T2		cebc78dfd7da73a1
-110.6856665	50.0522804	45	11 ST NE					T1A5S7		718ce9d7594a2883
-110.6850499	50.0522652	61	11 ST NE					T1A5S7		fbd9bab7d553916a
-110.6848409	50.0522579	69	11 ST NE					T1A5S7		e2e956a6be8fcc67
-110.6843077	50.0522767	101	11 ST NE					T1A5S9		88417dde4a3cb96c
-110.6841196	50.0522694	111	11 ST NE					T1A5S9		1cfd810a03b44903
-110.6836703	50.052248	129	11 ST NE					T1A5S9		a5ca36eedcf787e9
-110.6828236	50.0522592	161	11 ST NE					T1A5S9		ad2a6acf2a3e2532
-110.682395	50.0522715	177	11 ST NE					T1A5S9		8101849bc2030bf6
-110.6809315	50.0522809	245	11 ST NE					T1A6A8		116a5210a90be2c1
-110.6795833	50.052257	297	11 ST NE					T1A6A8		df8aad64f1cc3f36
-110.6789979	50.0522689	313	11 ST NE					T1A6A8		1b445ae82a6db44a
-110.6848125	50.0518069	78	10 ST NE					T1A5S4		ba1c76e120066089
-110.6860981	50.0518171	30	10 ST NE					T1A5S4		1658fcd4fe151e8f
-110.6858785	50.0518367	36	10 ST NE					T1A5S4		d8e64144f41ac13b
-110.6838823	50.0517977	122	10 ST NE					T1A5S5		1ca97b0fdf26c828
-110.6834747	50.0517966	138	10 ST NE					T1A5S5		6132fcb8b02df312
-110.682628	50.0517943	170	10 ST NE					T1A5S5		d350526b8fbe0461
-110.6841151	50.0513676	111	10 ST NE					T1A5S6		fdd8457f4f94d0dd
-110.6839061	50.051367	123	10 ST NE					T1A5S6		9f1128098c33786e
-110.6865042	50.050452	13	9 ST NE					T1A5S1		0b27ba69bb47b128
-110.6863056	50.0504582	21	9 ST NE					T1A5S1		e9a281415b24ada8
-110.6856576	50.050443	43	9 ST NE					T1A5S1		2438a45807d2ee30
-110.6843195	50.0504798	103	9 ST NE					T1A5S2		47b3eaf6a78ff4dc
-110.6841106	50.0504523	109	9 ST NE					T1A5S2		084400753299b32d
-110.6828355	50.0504555	157	9 ST NE					T1A5S2		4dec535a9490554b
-110.6823861	50.0504476	177	9 ST NE					T1A5S2		78510d6f576df241
-110.6828222	50.0508862	162	9 ST NE					T1A5S3		f827f75d8258a98a
-110.6826235	50.0508924	170	9 ST NE					T1A5S3		fe9c40f40320ab8f
-110.6866667	50.0495775	5	8 ST NE					T1A5R2		21af895ed9b86f8c
-110.6858513	50.0495955	33	8 ST NE					T1A5R2		701048a5c0696c17
-110.6852453	50.0495603	61	8 ST NE					T1A5R2		722b36d3c05de3c9
-110.6850258	50.0495664	67	8 ST NE					T1A5R2		bd0cee8aee6160db
-110.6848167	50.0495658	77	8 ST NE					T1A5R2		3ed1de66f3f6a032
-110.6841061	50.0495572	111	8 ST NE					T1A5R4		1604bd68a8f7dfbb
-110.6824022	50.0495795	173	8 ST NE					T1A5R4		48bb39f751c297e2
-110.6843331	50.0500087	102	8 ST NE					T1A5R5		719f6a096d7869f8
-110.6854827	50.0500253	50	8 ST NE					T1A5R3		93434d075472ff37
-110.6841136	50.0500014	110	8 ST NE					T1A5R5		d79320cbe049dced
-110.685228	50.0490117	46	7 ST NE					T1A5P5		a2d7efc87a98e143
-110.6838796	50.0490215	122	7 ST NE					T1A5P6		0ad2d7ca799130c8
-110.6834826	50.0490003	138	7 ST NE					T1A5P6		d9a368b8671bd72a
-110.6832318	50.0489928	146	7 ST NE					T1A5P6		66ed64700687ea25
-110.6830439	50.0489654	154	7 ST NE					T1A5P6		3e8c1203c42c0cb1
-110.6750347	50.0509523	402	8 ST NE					T1A5R7		05c42af7b2aaa5b0
-110.6748358	50.0510055	414	8 ST NE					T1A5R7		bd2f1c879327a456
-110.6746264	50.0510521	426	8 ST NE					T1A5R7		6774fb3d65728bc2
-110.6736202	50.0514598	486	8 ST NE					T1A5R7		3efaaf5f6dfebbae
-110.6728426	50.05207	542	8 ST NE					T1A5R7		ff6af273e76c7e76
-110.6725146	50.0526546	582	8 ST NE					T1A5R7		448fe73010260140
-110.6728377	50.0512557	501	8 ST NE					T1A5R9		7a09b21504c903d1
-110.6722275	50.051826	541	8 ST NE					T1A5R9		bfbcf53e0781869c
-110.6721324	50.0519873	551	8 ST NE					T1A5R9		01db78ccab410f4d
-110.6719321	50.0522357	571	8 ST NE					T1A5R9		626cfd51a2d9f637
-110.67488	50.0490977	602	4 AVE NE					T1A6B4		ac3eb065b106aaa9
-110.6752016	50.0494553	698	4 AVE NE					T1A6B4		299243780f688441
-110.675125	50.0499666	408	7 ST NE					T1A5P7		8da50a959d1650d9
-110.6741122	50.0498089	433	7 ST NE					T1A5P8		e889d9639f55465c
-110.6742033	50.0502399	440	7 ST NE					T1A5P7		31bf6a60f406a162
-110.6740145	50.0503471	448	7 ST NE					T1A5P7		1cc218e9683d7826
-110.6733442	50.0505471	472	7 ST NE					T1A5P7		a335523e88a6b911
-110.6724948	50.0509485	502	7 ST NE					T1A5R1		577dea3086265d27
-110.6716067	50.0508922	517	7 ST NE					T1A5P9		489b2bfddebfe7c0
-110.6713019	50.0511403	533	7 ST NE					T1A5P9		87819fa33bf3cee4
-110.6711754	50.0513015	541	7 ST NE					T1A5P9		14663b29eb0fb353
-110.6708377	50.0517716	565	7 ST NE					T1A5P9		0adb4245fb11f101
-110.6707634	50.0519329	573	7 ST NE					T1A5P9		310d410986a0cdc4
-110.6867717	50.0460683	7	4 ST NE					T1A5M7		723ae0e337b1ec3c
-110.6821668	50.0462117	125A	4 ST NE					T1A5M9		ab795384276c85fe
-110.6859264	50.0450382	34	3 ST NE					T1A5L8		0755cf487d0ef43c
-110.6840169	50.045234	140	3 ST NE					T1A5M1		0e13c4d4b9910cf2
-110.6661395	50.0621662	976	22 ST NE					T1C1L7		8fb34c2225fffd6c
-110.6656762	50.0621404	992	22 ST NE					T1C1L7		52b4de1c3c7af779
-110.6652908	50.0618361	1005	22 ST NE					T1C1N3		722ef83a7377bf53
-110.664924	50.0621334	1052	22 ST NE	1				T1C1L7		5535369d165881e8
-110.6704268	50.0563771	733	17 ST NE					T1C1K6		4e5bfa72819c9b20
-110.6691503	50.0563783	839	17 ST NE					T1C1K6		bdaa22fc58dfccf0
-110.6714428	50.0566783	1682	7 AVE NE					T1C1H9		37f15859ef866502
