LON	LAT	NUMBER	STREET	UNIT	CITY	DISTRICT	REGION	POSTCODE	ID	HASH
-66.610899	45.8810775	1775	Alison Blvd		Fredericton					a19ca6fac0703b6b
-66.6113405	45.8812233	1770	Alison Blvd		Fredericton			E3C2E9		b924d552b2c02d12
-66.6111052	45.8840172	1640	Alison Blvd		Fredericton			E3C2E9		70d7107c86d77de1
-66.6108561	45.886346	1570	Alison Blvd		Fredericton			E3C2E9		79e48d08cec1bdd8
-66.6108205	45.8872139	1540	Alison Blvd		Fredericton			E3C2E9		0803eec75ebf6ed1
-66.6106333	45.8889758	1480	Alison Blvd		Fredericton			E3C2M2		a83fbabec3adcf3b
-66.6105496	45.889989	1434	Alison Blvd		Fredericton			E3C2M2		352e1a038b4c0691
-66.6423055	45.8901538	125	Flanagan Rd		Fredericton					2813fe89ddcd2d34
-66.6104193	45.8911844	1394	Alison Blvd		Fredericton			E3C2M2		e521645ec3ddae0f
-66.6103825	45.8917751	1370	Alison Blvd		Fredericton			E3C2M2		a66872f751fe4c01
-66.6332164	45.8924691	964	Doak Rd		Fredericton			E3C2E9		f3621d08d50168b5
-66.6339362	45.8928034	5	Flanagan Rd		Fredericton			E3C2E9		d45901b2d4b227b6
-66.6344271	45.8930539	15	Flanagan Rd		Fredericton			E3C2E9		a9ecf1fa2a465e5d
-66.632608	45.8931928	928	Doak Rd		Fredericton			E3C2E9		ad9072456d7eac08
-66.6350267	45.8932434	25	Flanagan Rd		Fredericton			E3C2E9		e5e28999c0c5aefc
-66.634341	45.8934346	20	Flanagan Rd		Fredericton			E3C2E8		877a92228e8e1768
-66.6355723	45.8934632	35	Flanagan Rd		Fredericton			E3C2E9		4e5398917416de4b
-66.6102203	45.8938186	1280	Alison Blvd		Fredericton			E3C2M2		b9aee2b9d0b25ffb
-66.63663	45.8939186	95	Flanagan Rd		Fredericton			E3C2E9		eace5acaad44a2ef
-66.6320436	45.8939771	892	Doak Rd		Fredericton			E3C2E9		903a7eed4ba5791e
-66.636446	45.8942918	90	Flanagan Rd		Fredericton			E3C2E8		401862fb875a40e2
-66.6375688	45.8947011	134	Flanagan Rd		Fredericton			E3C2E8		010fea7fa42827d4
-66.6313703	45.8947845	856	Doak Rd		Fredericton			E3C2E9		0625424605683d74
-66.5948857	45.8951987	160	Blizzard St		Fredericton			E3B8K2		6a655898c74aa3f4
-66.590158	45.8952313	36	Dorcas St		Fredericton			E3B8K6		46614821dc5566e4
-66.6389651	45.8953009	150	Flanagan Rd		Fredericton			E3C2E8		e96b314abed062d2
-66.5905939	45.8953644	51	Dorcas Dr		Fredericton			E3B0J1		a5c56522f1735512
-66.6095509	45.8954208	1205	Alison Blvd		Fredericton			E3C0E5		f4009b5c2c2ef4c2
-66.6404906	45.8954664	195	Flanagan Rd		Fredericton					dcf413bc1825a260
-66.5904349	45.8955388	45	Dorcas St		Fredericton			E3B8K6		fd3ef0fa309dca76
-66.5949973	45.8956687	103	Blizzard St		Fredericton			E3B8K3		1033700d929c256e
-66.5897644	45.8957117	16	Dorcas St		Fredericton			E3B8K6		a4fa9e29273511e3
-66.5944195	45.8957187	140	Blizzard St		Fredericton			E3B8K2		3f309035e82769d7
-66.6303047	45.8959194	806	Doak Rd		Fredericton			E3C2E9		1efb7fbc833e22e7
-66.5894834	45.896034	10	Dorcas St		Fredericton			E3B8K6		808255ada57c8f7f
-66.6404919	45.8959914	200	Flanagan Rd		Fredericton			E3C2E8		109c93f061eb4a74
-66.5943807	45.8963742	55	Blizzard St		Fredericton			E3B8K3		dedc793332261e5f
-66.6417032	45.8964767	234	Flanagan Rd		Fredericton			E3C2E8		25e860ec3708b7a2
-66.5941279	45.8966619	49	Blizzard St		Fredericton			E3B8K3		65ef6e1506e4f652
-66.5872727	45.8968032	369	Glasier Rd		Fredericton			E3B8L1		c4f8dc654e14b598
-66.5866014	45.8968203	356	Glasier Rd		Fredericton			E3B8L4		2d7ac775ca53181c
-66.610089	45.8968122	1200	Alison Blvd		Fredericton			E3C2M2		f987056a27d1b341
-66.6438606	45.8968473	325	Flanagan Rd		Fredericton					ed01a4b6019755d6
-66.6426849	45.8968943	330	Flanagan Rd		Fredericton			E3C2E8		94f869b6f03763ad
-66.5905883	45.8971663	100	Pepin Rd		Fredericton			E3B8K1		7bb2adc5dc3aff92
-66.5868107	45.8972147	349	Glasier Rd		Fredericton			E3B8L1		e758ff1ab00bb0cb
-66.5899917	45.8972217	135	Pepin Rd		Fredericton			E3B8J9		b120c55fc2c23158
-66.5883361	45.8973647	445	Urquhart Cres		Fredericton			E3B8K4		df674dcd62e996ac
-66.643655	45.8973267	334	Flanagan Rd		Fredericton			E3C2E8		86f2d55c7b7a8f12
-66.5928787	45.8974925	40	Blizzard St		Fredericton			E3B8K3		ddbbeef2f3630f1b
-66.6442877	45.8975544	340	Flanagan Rd		Fredericton			E3C2E8		ed612632d913c73c
-66.588631	45.8976546	440	Urquhart Cres		Fredericton			E3B8K5		5c010b3d28a5c9d6
-66.5930849	45.8978846	25	Blizzard St		Fredericton			E3B8K3		4f01b6b628fcf0dd
-66.64613	45.8978562	395	Flanagan Rd		Fredericton					6c40beb043595793
-66.5909391	45.8981648	77	Pepin Rd		Fredericton			E3B8J9		39cd50602303989b
-66.645902	45.8981687	400	Flanagan Rd		Fredericton			E3C2E8		5ad7e7b2c5407b1c
-66.5925311	45.8984798	5	Blizzard St		Fredericton			E3B8K3		9420512db2a84899
-66.6250917	45.8984873	738	Doak Rd		Fredericton			E3C2G1		f272de0a7f3e7ce1
-66.5883033	45.8986334	390	Urquhart Cres		Fredericton			E3B8K5		a87516fbe73cda79
-66.5915147	45.8986601	57	Pepin Rd		Fredericton			E3B8J9		5fba281c82c209f9
-66.5848547	45.8989482	270	Glasier Rd		Fredericton			E3B8L4		7e54de565dd71320
-66.5880538	45.8989759	385	Urquhart Cres		Fredericton			E3B8K4		8028aec0679148be
-66.6092957	45.8990299	80	Alison Blvd		Fredericton			E3C0E5		0f447605fcb58c95
-66.6276647	45.8991538	736	Doak Rd		Fredericton			E3C2G1		f56e5da786406d18
-66.5846025	45.8992125	258	Glasier Rd		Fredericton			E3B8L4		6c898c0276ab37e4
-66.5889061	45.8992497	350	Urquhart Cres		Fredericton			E3B8K5		293b7588ea5a2fe1
-66.5912453	45.899376	150	Urquhart Cres		Fredericton			E3B8K5		14252689534ba6c9
-66.5848722	45.8994354	253	Glasier Rd		Fredericton			E3B8L1		74b9ef74f07a12ec
-66.5885869	45.8995077	355	Urquhart Cres		Fredericton			E3B8K4		5471e0d55715344e
-66.5908626	45.8998168	170	Urquhart Cres		Fredericton			E3B8K5		b217a8d2150228c1
-66.5894999	45.8998808	300	Urquhart Cres		Fredericton			E3B8K5		ade62e53c40dfa7e
-66.5839735	45.899953	226	Glasier Rd		Fredericton			E3B8L4		bdde3ea8d2f2f5b8
-66.5912463	45.9000054	165	Urquhart Cres		Fredericton			E3B8K4		6c467d82e683b782
-66.5903001	45.9002028	200	Urquhart Cres		Fredericton			E3B8K5		829d361a844b8b66
-66.574703	45.9002496	2095	Lincoln Rd		Fredericton			E3B8P2		b8cb57e10abe2104
-66.5835708	45.9004054	222	Glasier Rd		Fredericton			E3B8L4		7a4ed42124607d0e
-66.5839743	45.9004753	211	Glasier Rd		Fredericton			E3B8L1		0ca4d2be81a5eec4
-66.5748318	45.9006328	2087	Lincoln Rd		Fredericton			E3B8P2		cffc6102a1e56570
-66.5837311	45.9007283	199	Glasier Rd		Fredericton			E3B8L1		fc426b5ad3f250f2
-66.5832685	45.9007462	194	Glasier Rd		Fredericton			E3B8L4		fb75a23fbd53e25d
-66.6123281	45.9007868	1010	Alison Blvd		Fredericton			E3C0C3		2e277d7ae1ed266b
-66.5748978	45.9008537	2075	Lincoln Rd		Fredericton			E3B8P2		509cac32971d6768
-66.5753181	45.900983	2072	Lincoln Rd		Fredericton			E3B8M7		bcc06769bedfab78
-66.5749625	45.9010511	2073	Lincoln Rd		Fredericton			E3B8P2		5d7da62bf15872dd
-66.5812347	45.9010693	48	Legere St		Fredericton			E3B8M6		ca47f76b938de80f
-66.5833953	45.90111	185	Glasier Rd		Fredericton			E3B8K9		5162e0f402b0e02d
-66.593679	45.9011978	204	Dora Dr		Fredericton			E3B9L3		69b8751d0e3f86d0
-66.5828742	45.9012161	174	Glasier Rd		Fredericton			E3B8L4		9dc4f463041c6ddd
-66.5750111	45.9012319	2067	Lincoln Rd		Fredericton			E3B8P2		75530dcda3df767b
-66.5934859	45.9012187	198	Dora Dr		Fredericton			E3B9L3		ba6aa1fbdbdbc16d
-66.5938092	45.9012807	207	Dora Dr		Fredericton			E3B9L3		c31796db47239311
-66.5810501	45.9012926	41	Legere St		Fredericton			E3B8M5		d08b8ea9b779d741
-66.6259047	45.9012675	566	Doak Rd		Fredericton			E3C2G1		2a623f43ae3cace0
-66.5816391	45.9013272	38	Legere St		Fredericton			E3B8M6		b5e2150dd2694456
-66.6132644	45.9013141	970	Alison Blvd		Fredericton			E3C0C3		b35a65f91069c93d
-66.5933635	45.9013355	192	Dora Dr		Fredericton			E3B9L3		c38cd7d61de4993d
-66.583194	45.9013509	177	Glasier Rd		Fredericton			E3B8K9		3a23c1a57ca7f1d5
-66.5750518	45.9013727	2065	Lincoln Rd		Fredericton			E3B8P2		ebe485c3d8eaadf9
-66.584234	45.9013712	123	McGee St		Fredericton			E3B8M2		7dcc468bb4352f67
-66.5938466	45.9014052	201	Dora Dr		Fredericton			E3B9L3		e4ee3a46e933285b
-66.5754805	45.9014575	2060	Lincoln Rd		Fredericton			E3B8M7		3221b09d9bf4b17b
-66.5826393	45.9014628	162	Glasier Rd		Fredericton			E3B8L4		3fc48caf59052477
-66.5841382	45.9014752	122	McGee St		Fredericton			E3B8M2		a6f30629146db082
-66.58137	45.9015038	31	Legere St		Fredericton			E3B8M5		26f87af2ed0e0034
-66.5936722	45.9015221	195	Dora Dr		Fredericton			E3B9L3		e8bc9d24108cf4b9
-66.5933006	45.9015275	186	Dora Dr		Fredericton			E3B9L3		4c3cc1db056e923b
-66.5997518	45.9015233	85	Harland Crt		Fredericton			E3B0E3		c62a0a8443cdf54e
-66.6000128	45.9015294	91	Harland Crt		Fredericton			E3B0E3		47167a8221c0641b
-66.5830094	45.9015683	167	Glasier Rd		Fredericton			E3B8K9		db39137044568c34
-66.5840745	45.9015868	121	McGee St		Fredericton			E3B8M2		f1d0a152cd7f1555
-66.5755703	45.9016549	2050	Lincoln Rd		Fredericton			E3B8M7		941e3ebc2f0bc741
-66.5935275	45.9016441	189	Dora Dr		Fredericton			E3B9L3		e9bbfb9c960115ad
-66.5931745	45.9016574	180	Dora Dr		Fredericton			E3B9L3		600f17ea5f37db67
-66.5995987	45.9016679	79	Harland Crt		Fredericton			E3B0E3		bb15d3fdf7e104f5
-66.5839581	45.9017057	120	McGee St		Fredericton			E3B8M2		b19e90858cd1301b
-66.6001839	45.9017052	86	Harland Crt		Fredericton			E3B0E3		d29cdfff60999d73
-66.5824046	45.9017451	148	Glasier Rd		Fredericton			E3B8L4		06d494a430988af7
-66.5816726	45.9017501	21	Legere St		Fredericton			E3B8M5		85d63db31315e24e
-66.5980904	45.9017587	370	Goodine St		Fredericton			E3B0H6		94e49d7ffcf69f86
-66.6125996	45.9017498	975	Alison Blvd		Fredericton			E3C0E5		98b6dbf8aa2b2022
-66.5929671	45.9017725	174	Dora Dr		Fredericton			E3B9L3		92eefc0574280af6
-66.593402	45.9017838	183	Dora Dr		Fredericton			E3B9L3		147c356efa035a16
-66.5803865	45.9018037	48	Rowan St		Fredericton			E3B8M4		56081a2d815bada5
-66.5746884	45.901808	5	Bourque Ln		Fredericton			E3B9G8		0aa55c757907c267
-66.5827913	45.9018091	151	Glasier Rd		Fredericton			E3B8K9		7db012e6607eca66
-66.583841	45.9018097	119	McGee St		Fredericton			E3B8M2		60cfe30edd1972b9
-66.6254265	45.901793	526	Doak Rd		Fredericton			E3C2G1		1348e739b15d1b92
-66.5984495	45.9018295	371	Goodine St		Fredericton			E3B0H7		8cf6a4fb9a3edd7a
-66.5995269	45.9018627	73	Harland Crt		Fredericton			E3B0E3		2f80bb7b306f0a62
-66.600103	45.901887	80	Harland Crt		Fredericton			E3B0E3		82fdb3aaf01fef0e
-66.5757408	45.9019144	2040	Lincoln Rd		Fredericton			E3B8M7		06014ba0721b3d1b
-66.5932641	45.9019141	177	Dora Dr		Fredericton			E3B9L3		dc198ddb9a6dd2f1
-66.5928185	45.9019219	168	Dora Dr		Fredericton			E3B9L3		a95f57eef854ab6f
-66.5837561	45.9019362	118	McGee St		Fredericton			E3B8M2		ce1e2eeab821739c
-66.5979341	45.9019262	362	Goodine St		Fredericton			E3B0H6		61ac62232308c731
-66.5956118	45.9019286	46	Mavis Crt		Fredericton			E3B0E9		750caaafb5ad7d85
-66.5959089	45.9019599	40	Mavis Crt		Fredericton			E3B0E9		a439c213c99e1809
-66.5753607	45.9019879	2039	Lincoln Rd		Fredericton			E3B8P3		45f56eee44db1af6
-66.6249036	45.9019457	520	Doak Rd		Fredericton			E3C2G1		f2be1c9af20aa424
-66.5983073	45.9019835	365	Goodine St		Fredericton			E3B0H7		e56c694cf3e65f32
-66.5806561	45.9020091	38	Rowan St		Fredericton			E3B8M4		2b908fd47ce53ad1
-66.5998603	45.9020006	74	Harland Crt		Fredericton			E3B0E3		169dcaaaef2b0296
-66.6252851	45.9019758	522	Doak Rd		Fredericton			E3C2G1		759382ffce867533
-66.582615	45.9020148	143	Glasier Rd		Fredericton			E3B8K9		6cd424af042b52ac
-66.5993925	45.9020199	67	Harland Crt		Fredericton			E3B0E3		456fe6866e4f0707
-66.5954593	45.9020295	51	Mavis Crt		Fredericton			E3B0E9		a807bc58c7af566a
-66.5801852	45.9020566	41	Rowan St		Fredericton			E3B8M3		7a2d47d8c6595e67
-66.5931067	45.9020576	171	Dora Dr		Fredericton			E3B9L3		ae84c844912c9f0e
-66.5926982	45.902071	162	Dora Dr		Fredericton			E3B9L3		856c07e2f982405b
-66.5978055	45.902077	356	Goodine St		Fredericton			E3B0H6		022592d581883532
-66.5835759	45.9021145	117	McGee St		Fredericton			E3B8M2		597bb5a7cc33fe1f
-66.5981787	45.9021379	359	Goodine St		Fredericton			E3B0H7		708cb7ad06b7ff76
-66.5960987	45.9021419	34	Mavis Crt		Fredericton			E3B0E9		b1406ed03e358bf2
-66.5996718	45.9021514	68	Harland Crt		Fredericton			E3B0E3		5ca85d499daffb37
-66.5992304	45.9021644	61	Harland Crt		Fredericton			E3B0E3		e47fb1240c9978ad
-66.5820437	45.9021858	128	Glasier Rd		Fredericton			E3B8L3		9995a62ac3e1a944
-66.5954235	45.9021861	45	Mavis Crt		Fredericton			E3B0E9		df572723a8eeed73
-66.592578	45.9022006	156	Dora Dr		Fredericton			E3B9L3		e5368f290d16fdbd
-66.5804206	45.9022324	37	Rowan St		Fredericton			E3B8M3		0d9b7c68f96eeaf4
-66.5963057	45.9022295	28	Mavis Crt		Fredericton			E3B0E9		f0b2b3c082518ec7
-66.5929679	45.9022327	165	Dora Dr		Fredericton			E3B9L3		76c88b541c7c5fb0
-66.5809587	45.9022495	34	Rowan St		Fredericton			E3B8M4		99f5ba3fd8d0aaf9
-66.5976724	45.9022409	348	Goodine St		Fredericton			E3B0H6		152c1b1bf38de1fe
-66.5833952	45.9023076	116	McGee St		Fredericton			E3B8M2		a5f3f676c179497a
-66.5995277	45.902296	62	Harland Crt		Fredericton			E3B0E3		99b5750302fc3358
-66.5980366	45.9022986	353	Goodine St		Fredericton			E3B0H7		4fc25a1395286074
-66.5761131	45.9023262	2024	Lincoln Rd		Fredericton			E3B8M7		36b83da0ba873f71
-66.5965037	45.9023112	22	Mavis Crt		Fredericton			E3B0E9		4368f19640848421
-66.5990779	45.9023153	55	Harland Crt		Fredericton			E3B0E3		b97dc61261501e09
-66.5756524	45.9023377	2025	Lincoln Rd		Fredericton			E3B8P3		b1fa3b4d7f60bba8
-66.5956125	45.9023308	39	Mavis Crt		Fredericton			E3B0E9		53003e9f642421c9
-66.5924667	45.902337	150	Dora Dr		Fredericton			E3B9L3		a0a396f123a42531
-66.5959006	45.9023616	33	Mavis Crt		Fredericton			E3B0E9		40fd11184289889f
-66.5928379	45.9023691	159	Dora Dr		Fredericton			E3B9L3		95fca2f4dec51628
-66.5967106	45.9023861	16	Mavis Crt		Fredericton			E3B0E9		1a24e63758d18bdd
-66.5975258	45.9023922	340	Goodine St		Fredericton			E3B0H6		4700a1ee88c1ed11
-66.5806651	45.9024261	31	Rowan St		Fredericton			E3B8M3		d15f7ef6c84504fb
-66.5994023	45.9024342	56	Harland Crt		Fredericton			E3B0E3		5b0ac0dcd2325cfd
-66.5811781	45.9024725	24	Rowan St		Fredericton			E3B8M4		6f48b15927450a68
-66.5960993	45.9024622	27	Mavis Crt		Fredericton			E3B0E9		e0d0eab84ce5a9e7
-66.6249157	45.9024401	516	Doak Rd		Fredericton			E3C2G1		8aafc94caa26b55c
-66.5989158	45.9024724	47	Harland Crt		Fredericton			E3B0E3		04b448fde524f7f7
-66.5969273	45.90248	10	Mavis Crt		Fredericton			E3B0E9		a7d2ea7f77c6714d
-66.5978758	45.902485	347	Goodine St		Fredericton			E3B0H7		3e03d3664988f23a
-66.5923368	45.9024928	144	Dora Dr		Fredericton			E3B9L3		4984129e4e7fdec5
-66.581733	45.9025027	114	Glasier Rd		Fredericton			E3B8L3		108bd096fc1fcedd
-66.5927177	45.9025118	153	Dora Dr		Fredericton			E3B9L3		001a00f2e629c07d
-66.5832364	45.9025529	115	McGee St		Fredericton			E3B8M2		56ea38c2daa2834a
-66.5963153	45.9025435	21	Mavis Crt		Fredericton			E3B0E9		634b5aef314ed6cf
-66.5764208	45.9025689	2010	Lincoln Rd		Fredericton			E3B8M7		c95d862cc145dad8
-66.5905971	45.9025635	280	Vanier Industrial Dr		Fredericton			E3B8K4		218fbb603a35519d
-66.5821448	45.902573	117	Glasier Rd		Fredericton			E3B8K9		4ff463b775ef7c53
-66.5971794	45.9025805	4	Mavis Crt		Fredericton			E3B0E9		9a70da9e4cabbaac
-66.5992672	45.902585	50	Harland Crt		Fredericton			E3B0E3		0c392e6660ec3e91
-66.6253625	45.9025615	519	Doak Rd		Fredericton			E3C2E7		b7b8f14517833648
-66.5965313	45.9026126	15	Mavis Crt		Fredericton			E3B0E9		9b5be1068f77a921
-66.5987544	45.9026232	39	Harland Crt		Fredericton			E3B0E3		f5aa0dc039bc3443
-66.5922165	45.9026287	138	Dora Dr		Fredericton			E3B9L3		e787a8811520a73e
-66.5926064	45.9026482	147	Dora Dr		Fredericton			E3B9L3		2269f2fdcab25396
-66.5831302	45.9026645	114	McGee St		Fredericton			E3B8M2		a664780c970af768
-66.5809767	45.9026841	21	Rowan St		Fredericton			E3B8M3		c086232bfb1504d0
-66.5967293	45.9027127	9	Mavis Crt		Fredericton			E3B0E9		c89785b2c3134cd3
-66.6245999	45.9026991	506	Doak Rd		Fredericton			E3C2G1		995aca370f64449a
-66.5991148	45.9027296	46	Harland Crt		Fredericton			E3B0E3		b349c0a7d9a9bbe3
-66.5918681	45.9027527	6	Leah St		Fredericton			E3B9L3		bae20caf932fa995
-66.5830453	45.9027609	113	McGee St		Fredericton			E3B8M2		537a7eead648d77e
-66.5920866	45.9027652	132	Dora Dr		Fredericton			E3B9L3		24f6b94d208a0065
-66.5761621	45.9027837	2015	Lincoln Rd		Fredericton			E3B8P3		70f9346c0898d98c
-66.5984666	45.9027742	27	Harland Crt		Fredericton			E3B0E3		da5d40129a01997a
-66.5924861	45.9027842	141	Dora Dr		Fredericton			E3B9L3		a76120bc44647b77
-66.6138428	45.9027711	921	Alison Blvd		Fredericton			E3C0E5		7ba1c729aaebd4a1
-66.5767363	45.9028058	1996	Lincoln Rd		Fredericton			E3B8M7		a8e22a1bba3976c6
-66.5969994	45.9028128	3	Mavis Crt		Fredericton			E3B0H3		0a1b99ceb48d0f3c
-66.5818933	45.9028431	109	Glasier Rd		Fredericton			E3B8K9		a2d7d4065840a404
-66.5981607	45.9028559	15	Harland Crt		Fredericton			E3B0E3		a84da2c623d3149e
-66.5989707	45.9028615	38	Harland Crt		Fredericton			E3B0E3		e3a72b5bd98f2a15
-66.5978095	45.9028625	5	Harland Crt		Fredericton			E3B0E3		b624ee4a12ef99de
-66.5829173	45.9028797	112	McGee St		Fredericton			E3B8M2		b179811fd44bacc8
-66.5923652	45.9029269	135	Dora Dr		Fredericton			E3B9L3		2f9b946126ef0022
-66.5916958	45.902958	9	Leah St		Fredericton			E3B9L3		81229706d9c0edcb
-66.5970042	45.9029577	318	Goodine St		Fredericton			E3B0H3		aac83c1747675b3e
-66.576971	45.9029752	1988	Lincoln Rd		Fredericton			E3B8M7		25cbcb5d10b78d46
-66.598782	45.902962	32	Harland Crt		Fredericton			E3B0E3		4ca8b727a70d0c58
-66.5828221	45.9029914	111	McGee St		Fredericton			E3B8M2		b814896f24a93108
-66.6265839	45.9029556	539	Doak Rd		Fredericton			E3C2E7		e7002612db100d36
-66.6252764	45.9029723	509	Doak Rd		Fredericton			E3C2E7		ad847a5a52d9276c
-66.5985483	45.9030504	26	Harland Crt		Fredericton			E3B0E3		cc9ab986e358a828
-66.592245	45.9030633	129	Dora Dr		Fredericton			E3B9L3		8f86bbe5134014bb
-66.5817009	45.9030727	99	Glasier Rd		Fredericton			E3B8K9		a1a5e80913781b45
-66.581255	45.9030793	94	Glasier Rd		Fredericton			E3B8L2		9dbe2cd448b7f523
-66.597603	45.9030759	2	Harland Crt		Fredericton			E3B0E3		f3d2ac4e1193a9a2
-66.5917901	45.903096	120	Dora Dr		Fredericton			E3B9L3		6a2ea97613a3263a
-66.5983415	45.9030942	20	Harland Crt		Fredericton			E3B0E3		e026d012ec52b001
-66.5973646	45.9031018	321	Goodine St		Fredericton			E3B0E3		7a678d47ed7f5a1e
-66.5827262	45.9031179	110	McGee St		Fredericton			E3B8M2		9293eac903630ed4
-66.598089	45.9031133	14	Harland Crt		Fredericton			E3B0E3		9a301e6d5713ed31
-66.5968878	45.9031148	312	Goodine St		Fredericton			E3B0H3		fd39404b226f0138
-66.5978641	45.9031198	8	Harland Crt		Fredericton			E3B0E3		f4d17b46085ce9ee
-66.592106	45.9031993	123	Dora Dr		Fredericton			E3B9L3		334e7689c06579fc
-66.582631	45.903229	109	McGee St		Fredericton			E3B8M2		1d8fe57d0395e60f
-66.5916602	45.9032388	114	Dora Dr		Fredericton			E3B9L3		994a690c1ee312f1
-66.5967437	45.9032467	306	Goodine St		Fredericton			E3B0H3		da9bd37698dc2142
-66.5972302	45.9032589	315	Goodine St		Fredericton			E3B0H4		9bf01144290ab3ae
-66.5768504	45.9033028	1971	Lincoln Rd		Fredericton			E3B8P3		6b48ccd0a844a989
-66.5814822	45.9033077	89	Glasier Rd		Fredericton			E3B8K9		0ab04a6c1f789046
-66.5774084	45.9033191	1968	Lincoln Rd		Fredericton			E3B8M7		17be65de0e908450
-66.5920038	45.9033357	117	Dora Dr		Fredericton			E3B9L3		50036bf55ac9db17
-66.5825139	45.9033555	108	McGee St		Fredericton			E3B8M2		8a6f452250f7e4f9
-66.5915489	45.9033815	108	Dora Dr		Fredericton			E3B9L3		5ac212caa42c0796
-66.5966357	45.9033975	300	Goodine St		Fredericton			E3B0H3		e55f19d2daf53528
-66.5809359	45.9034318	80	Glasier Rd		Fredericton			E3B8L2		685b1422716c543d
-66.582429	45.9034595	107	McGee St		Fredericton			E3B8M2		ce6632f40836cd66
-66.5828911	45.903465	185	McGee St		Fredericton			E3B8M1		6648ffadef113b73
-66.5918745	45.9034784	111	Dora Dr		Fredericton			E3B9L3		e49a76f2d64c4354
-66.5970209	45.9034873	303	Goodine St		Fredericton			E3B0H4		922876c1ea272a31
-66.5914196	45.9035242	102	Dora Dr		Fredericton			E3B9L3		29100ed378739829
-66.5812809	45.9035427	79	Glasier Rd		Fredericton			E3B8K9		4f69e39e714ca262
-66.5828145	45.9035573	186	McGee St		Fredericton			E3B8M1		2b33ad90d7e4cb8f
-66.5823442	45.903586	106	McGee St		Fredericton			E3B8M2		1ee1b2ac3ff8325b
-66.5964784	45.9036138	294	Goodine St		Fredericton			E3B0H3		11f371a0812d6299
-66.5917446	45.9036211	105	Dora Dr		Fredericton			E3B9L3		81d984daa00e46a0
-66.5807429	45.9036371	70	Glasier Rd		Fredericton			E3B8L2		4274053bdc935d8b
-66.5827045	45.9036613	187	McGee St		Fredericton			E3B8M1		22dc67526dc37472
-66.5912897	45.9036669	96	Dora Dr		Fredericton			E3B9L3		b23646a02fa77ecd
-66.5822167	45.9037049	105	McGee St		Fredericton			E3B8M2		3e87d057ee95fbf7
-66.5916429	45.9037444	99	Dora Dr		Fredericton			E3B9L3		e8d672b659a4123f
-66.5825835	45.9037613	188	McGee St		Fredericton			E3B8M1		a8febe06c3f06867
-66.59414	45.9037608	126	Leisure Ave		Fredericton			E3B9T2		565284a86bf1dcce
-66.5810879	45.9037718	65	Glasier Rd		Fredericton			E3B8M2		7b5900d3c116f869
-66.594372	45.9037674	132	Leisure Ave		Fredericton			E3B9T2		60f7ef9bb5d3662d
-66.5806259	45.9037843	60	Glasier Rd		Fredericton			E3B8L2		4847f959c31cf987
-66.5911784	45.9038033	90	Dora Dr		Fredericton			E3B9L3		e1705b14a687355d
-66.5939642	45.9038258	120	Leisure Ave		Fredericton			E3B9T2		7b0fcdc8f28f7922
-66.5821003	45.9038462	104	McGee St		Fredericton			E3B8M2		d6cba30822bc7d54
-66.5945861	45.9038513	138	Leisure Ave		Fredericton			E3B9T2		c6652b7223b5141e
-66.5780484	45.9038774	1944	Lincoln Rd		Fredericton			E3B8M7		836b9a5483f6b11d
-66.5824632	45.9038765	189	McGee St		Fredericton			E3B8M1		7fc41405930df5ce
-66.5733006	45.9038949	100	Bourque Ln		Fredericton			E3B7E3		19873a3a1d3147cb
-66.591513	45.9038934	93	Dora Dr		Fredericton			E3B9L3		558995d657d5eca6
-66.5910672	45.9039329	84	Dora Dr		Fredericton			E3B9L3		96f9991e45e3e509
-66.5947905	45.9039353	144	Leisure Ave		Fredericton			E3B9T2		54ff5579b8b1770b
-66.5937968	45.9039429	114	Leisure Ave		Fredericton			E3B9T2		760ab4bc455f21fa
-66.5818981	45.9039575	103	McGee St		Fredericton			E3B8M2		dce047eab17904d5
-66.5823094	45.9040228	191	McGee St		Fredericton			E3B8M1		ad731f6554ca82cc
-66.5949852	45.9040197	150	Leisure Ave		Fredericton			E3B9T2		2d29e7c1b2eae40d
-66.5913927	45.9040299	87	Dora Dr		Fredericton			E3B9L3		468bf83354a44df4
-66.5817385	45.9040543	102	McGee St		Fredericton			E3B8M2		a326a30276a97508
-66.5944285	45.9040589	135	Leisure Ave		Fredericton			E3B9T2		5eb3fa25190ffd7a
-66.5936024	45.9040726	108	Leisure Ave		Fredericton			E3B9K9		e4bae3e6a777fea4
-66.5909469	45.9040819	78	Dora Dr		Fredericton			E3B9L3		11d6f8ef0703be6c
-66.5811747	45.9040911	124	Moore St		Fredericton			E3B8L7		3f09a64a62026a88
-66.5960338	45.904089	270	Goodine St		Fredericton			E3B0H3		3509f571421d0baf
-66.5778303	45.9041034	1941	Lincoln Rd		Fredericton			E3B8P4		3bf55df9ee0dd7c4
-66.5951619	45.9040906	156	Leisure Ave		Fredericton			E3B9T2		22aada32b180bcf3
-66.582133	45.9041228	193	McGee St		Fredericton			E3B8M1		fe882c158a074a74
-66.5946052	45.9041172	141	Leisure Ave		Fredericton			E3B9T2		4b8162845addc354
-66.5990006	45.9041198	156	Wilfred Ave		Fredericton			E3B9S1		f3160016992424ea
-66.5816626	45.9041376	100	Moore St		Fredericton			E3B8L5		2169a24a3c0075ed
